/home/l.callisti/Distillation/distillation/lib/python3.10/site-packages/gymnasium/wrappers/rendering.py:283: UserWarning: [33mWARN: Overwriting existing videos at /home/l.callisti/Distillation_LunarLander/Final_pipeline/LunarLander/Teacher_files/videos/Teacher_lr_1.00e-04_ent_coef_1.00e-02_Anneal_ent folder (try specifying a different `video_folder` for the `RecordVideo` wrapper if this is not desired)[0m
  logger.warn(
SPS: 1891, Avg rew: 154.48, it: 267/610, n times average reward >= 200: 0/100
SPS: 1880, Avg rew: 146.25, it: 268/610, n times average reward >= 200: 0/100
SPS: 1881, Avg rew: 143.06, it: 269/610, n times average reward >= 200: 0/100
SPS: 1880, Avg rew: 157.87, it: 270/610, n times average reward >= 200: 0/100
SPS: 1879, Avg rew: 156.82, it: 271/610, n times average reward >= 200: 0/100
SPS: 1880, Avg rew: 141.96, it: 272/610, n times average reward >= 200: 0/100
SPS: 1881, Avg rew: 164.50, it: 273/610, n times average reward >= 200: 0/100
SPS: 1880, Avg rew: 142.40, it: 274/610, n times average reward >= 200: 0/100
SPS: 1880, Avg rew: 149.98, it: 275/610, n times average reward >= 200: 0/100
SPS: 1881, Avg rew: 149.06, it: 276/610, n times average reward >= 200: 0/100
SPS: 1882, Avg rew: 171.30, it: 277/610, n times average reward >= 200: 0/100
SPS: 1882, Avg rew: 152.43, it: 278/610, n times average reward >= 200: 0/100
SPS: 1882, Avg rew: 157.43, it: 279/610, n times average reward >= 200: 0/100
SPS: 1883, Avg rew: 158.84, it: 280/610, n times average reward >= 200: 0/100
SPS: 1883, Avg rew: 150.16, it: 281/610, n times average reward >= 200: 0/100
SPS: 1884, Avg rew: 116.10, it: 282/610, n times average reward >= 200: 0/100
SPS: 1884, Avg rew: 177.03, it: 283/610, n times average reward >= 200: 0/100
SPS: 1885, Avg rew: 137.12, it: 284/610, n times average reward >= 200: 0/100
SPS: 1885, Avg rew: 150.78, it: 285/610, n times average reward >= 200: 0/100
SPS: 1885, Avg rew: 158.11, it: 286/610, n times average reward >= 200: 0/100
